id|votacion_id|camara_id
10675|12123|1
10676|12124|1
10677|12125|1
10678|12126|1
10679|12127|1
10680|12131|2
10681|11248|2
10682|11250|2
10683|11253|2
10684|11254|2
10685|11255|2
10686|11257|2
10687|11256|2
10688|11263|2
10689|11265|2
10691|11267|2
10692|11264|2
10693|11270|2
10694|11271|2
10695|11273|2
10696|11275|2
10697|11280|2
10698|11279|2
10700|11281|2
10701|11282|2
10702|11283|2
10703|11284|2
10705|11286|2
10706|11285|2
10707|11287|2
10708|11288|2
10709|11290|2
10710|11291|2
10711|11289|2
10712|11292|2
10713|12168|2
10714|12169|2
10716|12171|1
10717|12172|1
10718|12170|1
10719|12173|1
10720|12174|1
10721|12175|1
10722|12176|1
10724|11246|2
10725|11247|2
10726|11249|2
10727|11251|2
10728|11252|2
10729|12202|2
10730|12225|2
10731|12226|2
10732|12230|2
10734|12231|2
10735|12232|2
10736|12237|2
10738|12239|2
10739|12238|2
10740|12240|2
10741|12241|2
10742|12242|2
10743|12243|2
10744|12244|2
10745|12245|2
10746|12246|2
10747|12247|2
10748|12248|2
10749|12249|2
10750|12250|2
10751|12251|2
10752|12252|2
10754|12254|1
10755|12255|1
10756|12256|1
10757|12257|1
10758|12258|1
10759|12259|1
10760|12260|1
10761|12261|1
10762|12262|1
10763|12263|1
10764|12264|1
10765|12265|1
10766|12266|1
10767|12267|1
10768|12268|1
10769|12269|1
10770|12270|1
10771|12271|1
10772|12272|1
10773|12273|1
10774|12274|1
10775|12275|1
10776|12276|1
10777|12281|1
10778|12282|1
10779|12283|1
10780|12284|1
10781|12285|1
10782|12286|1
10783|12287|1
10784|12288|1
10785|12289|1
10786|12290|1
10787|12291|1
10788|12292|1
10789|12293|1
10790|12294|1
10791|12295|1
10792|12296|1
10793|12297|1
10794|12298|1
10795|12299|1
10796|12300|1
10797|12301|1
10798|12302|1
10799|12303|1
10800|12304|1
10801|12305|1
10802|12306|1
10803|12307|1
10804|12308|1
10805|12309|1
10806|12310|1
10807|12311|1
10808|12312|1
10809|12313|1
10810|12314|1
10811|12315|1
10812|12316|1
10819|12323|1
10839|12349|2
10813|12317|1
10822|12326|1
10814|12318|1
10821|12325|1
10835|12345|2
10843|12353|2
10846|12356|2
10850|12360|2
10815|12319|1
10824|12328|1
10845|12355|2
10816|12320|1
10833|12343|2
10817|12321|1
10818|12322|1
10823|12327|1
10831|12341|2
10820|12324|1
10854|12364|2
10825|12329|1
10826|12330|1
10832|12342|2
10837|12347|2
10847|12357|2
10827|12331|1
10828|12332|1
10829|12333|1
10830|12334|1
10834|12344|2
10842|12352|2
10844|12354|2
10848|12358|2
10851|12361|2
10855|12365|2
10856|12366|2
10836|12346|2
10838|12348|2
10840|12350|2
10849|12359|2
10853|12363|2
10841|12351|2
10852|12362|2
10858|12368|2
10859|12369|2
10861|12476|1
10862|12501|2
10863|12502|2
10865|12504|2
10866|12505|2
10867|12506|2
10868|12507|2
10869|12508|2
10870|12510|1
10871|12503|2
10872|12511|2
10873|12512|2
10874|12513|2
10875|12514|2
10876|12515|2
10877|12516|2
10878|12517|2
10879|12518|2
10880|12519|2
10881|12520|2
10882|12521|2
10883|12522|2
10884|12523|2
10885|12524|2
10886|12525|2
10887|12526|2
10888|12527|2
10889|12541|1
10890|12542|1
10891|12544|1
10892|12545|1
10893|12547|1
10894|12548|1
10895|12549|1
10896|12550|1
10897|12551|1
10898|12552|1
10899|12553|1
10900|12554|1
10901|12555|1
10902|12556|1
10903|12557|1
10904|12558|1
10905|12588|2
10906|12589|1
10907|12590|1
10908|12591|1
10909|12592|1
10910|12593|1
10911|12594|1
10912|12595|1
10913|12596|1
10914|12597|1
10915|12598|1
10916|12599|1
10917|12600|1
10918|12601|1
10919|12602|1
10920|12603|1
10921|12604|1
10922|12605|1
10923|12606|1
10924|12607|1
10925|12608|1
10926|12609|1
10927|12610|1
10928|12611|1
10929|12621|1
10930|12622|1
10931|12623|1
10932|12624|1
10933|12625|1
10934|12626|1
10935|12627|1
10936|12628|1
10937|12629|1
10938|12630|1
10939|12631|2
10941|12633|1
10942|12632|1
10943|12634|1
10944|12635|1
10945|12636|1
10946|12637|1
10947|12638|1
10948|12639|1
10949|12640|1
10950|12641|1
10951|12642|1
10952|12643|1
10953|12644|1
10954|12645|1
10955|12646|1
10956|12647|1
10957|12648|1
10958|12649|1
10959|12650|1
10960|12651|1
10961|12652|1
10962|12653|1
10963|12654|1
10964|12655|1
10965|12656|1
10966|12657|1
10967|12658|1
10968|12667|1
10969|12668|1
10970|12669|1
10971|12670|1
10972|12671|1
10973|12672|1
10974|12673|1
10975|12674|1
10976|12675|1
10977|12676|1
10978|12677|1
10979|12678|1
10980|12679|1
10981|12680|1
10982|12681|2
10983|12682|2
10984|12683|2
10985|12684|2
10986|12685|2
10987|12686|2
10988|12687|2
10989|12688|2
10990|12689|2
10991|12690|2
10992|12691|2
10995|12692|2
10996|12693|2
10997|11323|2
10998|11324|2
10999|11326|2
11000|11329|2
11001|11332|2
11002|11334|2
11003|11335|2
11004|11336|2
11005|11337|2
11006|11338|2
11007|11342|2
11008|11343|2
11009|11344|2
11010|11345|2
11011|11347|2
11012|11348|2
11013|11349|2
11015|11350|2
11016|12696|2
11017|12703|1
11018|12704|1
11019|12705|1
11020|12706|1
11021|12707|1
11022|12708|1
11023|12709|1
11024|12710|1
11025|12711|1
11026|12712|1
11027|12713|1
11028|12718|1
11029|12719|1
11030|12720|1
11031|12721|1
11032|12722|1
11033|12723|1
11034|12724|1
11035|12725|1
11036|12726|1
11037|12727|1
11038|12728|1
11039|12729|1
11040|12730|1
11042|12731|1
11043|12732|1
11044|12733|1
11045|12734|1
11046|12735|1
11047|12736|1
11048|12737|1
11049|12738|1
11050|12739|1
11051|12740|1
11052|12741|1
11053|12742|1
11054|12743|1
11055|12744|1
11056|12745|1
11057|12746|1
11058|12747|1
11059|12748|1
11060|12749|1
11061|12750|1
11062|12751|1
11063|12752|1
11064|12753|1
11065|12754|1
11066|12755|1
11067|12756|1
11068|12757|1
11069|12758|1
11070|12759|1
11071|12760|1
11072|12761|1
11073|12762|1
11074|12763|1
11075|12764|1
11076|12765|1
11077|12766|1
11078|12767|1
11079|12768|1
11080|12769|1
11081|12770|1
11082|12771|1
11083|12772|1
11084|12773|1
11085|12774|1
11086|12775|1
11087|12776|2
11088|12777|2
11089|12778|2
11090|12779|2
11091|12780|2
11092|12781|2
11093|12782|2
11094|12783|2
11095|12784|2
11096|12785|2
11097|12786|2
11098|12787|2
11099|12788|2
11100|12789|2
11101|12790|2
11102|12791|2
11103|12792|2
11104|12793|2
11105|12794|2
11106|12795|2
11107|12796|2
11108|12797|2
11109|12798|2
11110|12799|2
11111|12800|2
11112|12801|2
11113|12802|2
11114|12803|2
11115|12804|2
11116|12805|1
11117|12806|1
11118|12807|1
11119|12808|1
11120|12809|1
11121|12810|1
11122|12811|1
11123|12812|1
11124|12813|1
11125|12814|1
11126|12818|1
11127|12819|1
11128|12821|1
11129|12822|1
11130|12823|2
11131|12824|2
11132|12825|2
11133|12826|2
11134|12827|2
11135|12828|2
11136|12829|2
11137|12830|2
11138|12831|2
11139|12832|2
11140|12833|2
11141|12834|2
11142|12835|2
11143|12836|2
11144|12837|2
11150|12838|2
11151|12840|2
11152|12839|2
11153|12846|1
11154|12847|1
11155|12848|1
11156|12849|1
11157|12850|1
11158|12851|1
11159|12852|1
11160|12853|1
11161|12854|1
11162|12855|1
11163|12856|1
11164|12857|1
11165|12858|1
11166|12859|1
11167|12860|1
11168|12861|1
11169|12862|1
11170|12863|1
11171|12864|1
11172|12865|1
11173|12866|1
11174|12867|1
11175|12868|1
11176|12869|1
11177|12870|1
11178|12871|1
11179|12872|1
11180|12873|1
11181|12874|1
11182|12875|1
11183|12876|1
11184|12877|1
11185|12878|1
11186|12879|1
11187|12880|1
11188|12881|1
11189|12882|1
11190|12883|1
11191|12884|1
11192|12885|1
11193|12886|1
11194|12887|1
11195|12888|1
11196|12889|1
11197|12890|1
11198|12891|1
11199|12892|1
11200|12893|1
11201|12894|1
11202|12895|1
11203|12896|1
11204|12897|1
11206|12898|1
11207|12899|1
11208|12900|1
11209|12901|1
11210|12902|1
11211|12903|1
11212|12904|1
11213|12905|1
11214|12906|1
11215|12907|1
11216|12908|1
11217|12909|1
11218|12910|2
11219|12911|1
11220|12912|2
11221|12913|2
11222|12914|2
11223|12915|2
11224|12916|2
11225|12917|2
11226|12918|2
11227|12919|2
11228|12920|2
11229|12921|2
11230|12922|2
11231|12923|2
11232|12924|2
11233|12925|2
11234|12926|2
11235|12927|2
11236|12928|2
11237|12929|2
11238|12930|2
11239|12931|2
11246|12938|2
11251|12943|2
11255|12947|2
11240|12932|2
11241|12933|2
11242|12934|2
11243|12935|2
11244|12936|2
11245|12937|2
11247|12939|2
11248|12940|2
11249|12941|2
11250|12942|2
11252|12944|2
11254|12946|2
11259|12951|2
11253|12945|2
11256|12948|2
11257|12949|2
11258|12950|2
11260|12952|1
11262|12954|1
11263|12953|1
11264|12955|1
11265|12956|1
11266|12957|1
11267|12958|1
11268|12959|1
11269|12960|1
11270|12961|1
11271|13052|2
11272|13053|2
11273|13054|2
11274|13055|2
11275|13056|2
11276|13068|2
11277|13069|2
11278|13070|2
11279|13071|2
11280|13072|2
11281|13073|2
11282|13074|2
11283|13075|2
11284|13076|2
11285|13077|2
11286|13078|2
11287|13079|2
11288|13080|2
11289|13081|2
11290|13082|2
11291|13083|2
11292|13084|2
11293|13085|2
11294|13086|2
11295|13087|1
11296|13088|1
11297|13089|1
11298|13090|1
11299|13091|1
11300|13092|1
11301|13093|1
11302|13094|1
11303|13095|1
11304|13096|1
11305|13101|2
11306|13102|2
11307|13103|2
11308|13104|2
11309|13105|2
11310|13106|2
11311|13107|2
11312|13111|2
11313|13112|2
11314|13113|2
11315|13114|2
11316|13115|2
11317|13116|1
11318|13117|1
11319|13118|1
11320|13119|1
11321|13120|1
11322|13121|1
11323|13122|1
11324|13123|1
11325|13141|1
11326|13142|1
11327|13143|1
11328|13144|1
11329|13145|1
11330|13146|1
11331|13147|1
11332|13148|1
11333|13149|1
11334|13150|1
11335|13151|1
11336|13152|1
11337|13153|1
11338|13154|1
11339|13155|1
11340|13156|1
11341|13157|1
11342|13158|1
11343|13159|1
11344|13160|1
11345|13161|1
11346|13162|1
11347|13163|1
11348|13164|1
11349|13165|1
11350|13166|1
11352|13168|1
11353|13169|1
11355|13167|1
11356|13170|1
11358|13171|1
11359|13172|1
11360|13173|1
11361|13174|1
11362|13175|1
11363|13176|1
11364|13177|1
11365|13178|1
11366|13179|1
11367|13180|1
11368|13181|1
11369|13182|1
11370|13183|1
11372|13186|2
11373|13188|2
11374|13189|2
11375|13190|2
11377|13194|2
11378|13196|2
11379|13197|2
11380|13198|2
11382|13199|2
11383|13201|2
11384|13203|2
11385|13204|2
11386|13206|2
11387|13207|2
11388|13208|2
11389|13210|2
11390|13211|2
11391|13212|2
11392|13213|2
11393|13214|2
11394|13215|2
11395|13216|2
11396|13217|2
11398|13219|2
11399|13220|2
11400|13218|2
11401|13249|2
11402|13250|2
11403|13251|2
11404|13252|2
11405|13253|2
11406|13254|2
11407|13255|2
11408|13256|2
11409|13257|2
11410|13258|2
11411|13259|2
11412|13260|2
11413|13261|2
11414|13262|2
11415|13263|2
11416|13264|2
11417|13265|2
11419|13267|2
11420|13266|2
11421|13307|1
11422|13308|1
11423|13309|1
11424|13310|1
11425|13311|1
11426|13312|1
11427|13313|1
11428|13314|1
11429|13315|1
11430|13316|1
11431|13317|1
11432|13318|1
11433|13319|1
11434|13320|1
11435|13321|1
11436|13322|1
11437|13323|1
11438|13324|1
11439|13325|1
11440|13326|1
11441|13327|1
11442|13328|1
11443|13329|1
11444|13330|1
11445|13331|1
11446|13332|1
11447|13333|1
11448|13334|2
11450|13335|2
11451|13336|2
11452|13337|2
11453|13338|2
11454|13339|2
11455|13340|2
11456|13341|2
11461|13346|2
11464|13348|2
11484|13369|1
11495|13379|1
11496|13380|1
11503|13387|1
11528|13427|1
11457|13342|2
11458|13343|2
11459|13344|2
11460|13345|2
11463|13347|2
11465|13349|2
11466|13350|2
11468|13351|2
11469|13352|2
11470|13353|2
11471|13354|2
11472|13355|2
11473|13356|2
11474|13359|1
11475|13360|1
11476|13361|1
11477|13362|1
11478|13363|1
11479|13364|1
11480|13365|1
11481|13366|1
11482|13367|1
11483|13368|1
11485|13370|1
11486|13371|1
11487|13372|1
11488|13373|1
11489|13374|1
11490|13375|1
11491|13376|1
11493|13377|1
11494|13378|1
11497|13381|1
11498|13382|1
11499|13383|1
11500|13384|1
11501|13385|1
11502|13386|1
11504|13388|1
11507|13391|1
11509|13393|1
11510|13394|2
11512|13395|2
11516|13399|2
11505|13389|1
11506|13390|1
11513|13396|2
11514|13397|2
11515|13398|2
11518|13400|2
11519|13401|2
11520|13402|2
11521|13403|2
11522|13392|1
11523|13422|2
11524|13423|1
11525|13424|1
11526|13425|1
11527|13426|1
11529|13428|1
11530|13429|1
11531|13430|1
11532|13431|1
11533|13432|1
11534|13433|1
11535|13434|1
11536|13435|1
11539|13477|1
11540|13476|1
11541|13478|1
11542|13479|1
11543|13480|1
11544|13481|1
11545|13482|1
11546|13483|1
11547|13484|1
11548|13485|1
11549|13486|1
11550|13487|1
11551|13488|1
11552|13489|1
11553|13490|1
11554|13491|1
11555|13492|1
11556|13493|1
11557|13494|1
11558|13499|2
11559|13500|2
11560|13501|2
11561|13502|2
11562|13503|2
11563|13504|2
11564|13505|2
11565|13506|2
11566|13507|2
11567|13508|2
11568|13509|2
11569|13510|2
11570|13511|2
11571|13512|2
11572|13513|2
11573|13514|2
11574|13515|2
11575|13516|2
11576|13517|2
11577|13518|2
11578|13519|2
11579|13520|2
11580|13521|2
11581|13522|2
11582|13523|2
11583|13524|2
11584|13525|2
11585|13526|2
11586|13527|2
11587|13528|2
11588|13529|2
11589|13530|2
11590|13531|2
11591|13532|1
11593|13533|1
11594|13534|1
11595|13535|1
11596|13536|1
11597|13537|1
11598|13538|1
11599|13539|1
11600|13540|1
11601|13541|1
11602|13542|1
11603|13543|1
11604|13544|1
11605|13545|1
11606|13546|1
11607|13547|1
11608|13548|1
11609|13549|1
11610|13550|1
11612|13551|1
11613|13552|1
11614|13553|1
11615|13554|1
11616|13555|1
11617|13556|1
11618|13557|1
11619|13558|1
11620|13559|1
11621|13560|1
11622|13561|1
11623|13562|1
11624|13563|1
11625|13564|1
11626|13565|1
11627|13566|1
11628|13567|1
11629|13568|1
11630|13569|1
11631|13570|1
11632|13571|1
11633|13572|1
11634|13573|1
11636|13574|1
11637|13575|1
11638|13576|1
11639|13577|1
11640|13578|1
11641|13579|1
11642|13580|1
11643|13581|1
11644|13582|1
11645|13583|1
11646|13584|1
11647|13585|1
11648|13586|1
11649|13587|1
11650|13588|1
11651|13589|1
11652|13590|1
11653|13591|1
11654|13592|1
11655|13593|1
11656|13594|1
11657|13595|1
11659|13597|1
11660|13598|1
11661|13596|1
11662|13599|1
11663|13600|1
11664|13601|1
11665|13602|1
11666|13603|1
11667|13604|1
11668|13605|1
11669|13606|1
11671|13608|1
11672|13607|1
11675|13609|1
11676|13610|1
11677|13611|1
11679|13612|1
11680|13613|2
11681|13614|2
11683|13616|2
11684|13618|1
11692|13654|1
11694|13657|1
11700|13662|1
11716|13682|1
11731|13680|2
11759|13677|1
11762|13732|1
11763|13733|1
11764|13734|1
11765|13735|1
11766|13736|1
11767|13737|1
11768|13738|1
11769|13739|1
11770|13740|1
11771|13741|1
11772|13742|1
11775|13745|1
11776|13746|1
11778|13747|1
11779|13748|1
11780|13749|1
11781|13750|1
11782|13751|1
11783|13752|1
11784|13753|1
11785|13754|1
11786|13755|1
11787|13756|1
11788|13757|1
11810|13783|1
11811|13784|1
11812|13785|1
11827|13816|2
11828|13817|2
11829|13822|1
11830|13823|1
11831|13824|1
11832|13825|1
11833|13826|1
11834|13827|1
11835|13828|1
11836|13829|1
11837|13830|1
11838|13831|1
11839|13832|1
11840|13833|1
11841|13834|1
11842|13835|1
11843|13836|1
11844|13837|1
11845|13838|1
11846|13839|1
11847|13840|1
11848|13841|1
11849|13842|1
11850|13843|1
11851|13844|1
11852|13845|1
11853|13846|1
11854|13847|1
11855|13848|1
11856|13849|1
11857|13850|1
11858|13851|1
11862|13855|1
11863|13852|1
11864|13853|1
11865|13854|1
11866|13856|1
11867|13857|1
11868|13858|1
11869|13859|1
11870|13860|1
11871|13861|1
11872|13862|1
11873|13863|2
11877|13865|2
11878|13866|1
11879|13867|1
11880|13868|1
11881|13869|1
11882|13870|1
11883|13871|1
11886|13890|1
11887|13891|1
11888|13892|1
11889|13893|1
11890|13894|1
11891|13895|1
11892|13896|2
11893|13897|2
11896|13898|2
11897|13899|2
11901|13902|2
11903|13901|2
11904|13903|2
11905|13904|2
11906|13908|1
11907|13909|1
11908|13910|1
11909|13911|1
11910|13912|1
11911|13913|1
11912|13914|2
11913|13915|2
11914|13916|2
11916|13918|2
11915|13917|2
11917|13919|2
11918|13920|1
11919|13921|1
11920|13922|1
11921|13923|1
11922|13924|1
11923|13925|1
11926|13934|2
11927|13951|1
11940|13730|1
11941|13731|1
11942|13743|1
11943|13744|1
11945|13764|2
11947|13765|2
11948|13766|2
11949|13767|2
11950|13965|1
11951|13965|2
11952|13966|1
11953|13966|2
11954|13967|1
11955|13967|2
11956|13968|1
11957|13968|2
11958|13969|1
11959|13969|2
11960|13970|1
11961|13970|2
11962|13971|1
11963|13971|2
11964|13972|1
11965|13972|2
11966|13973|1
11967|13973|2
11968|13974|1
11969|13974|2
11972|13976|1
11973|13976|2
11976|13978|1
11977|13978|2
11978|13979|1
11979|13979|2
11980|13980|1
11981|13980|2
11984|13982|1
11985|13982|2
11986|13983|1
11987|13983|2
11988|13984|1
11989|13984|2
11990|13985|1
11991|13985|2
11996|13975|1
11997|13975|2
11998|13977|1
11999|13977|2
12000|13981|1
12001|13981|2
12002|13986|1
12003|13986|2
12004|13988|1
12005|13988|2
12008|13990|1
12009|13990|2
12010|13991|1
12011|13991|2
12012|13989|1
12013|13989|2
12015|13995|2
12016|13996|2
12017|13997|2
12018|13998|2
12019|13999|2
12020|14000|2
12021|14021|1
12022|14022|1
12023|14023|1
12024|14024|1
12025|14025|1
12026|14026|1
12027|14027|1
12028|14028|1
12029|14029|1
12030|14030|1
12031|14031|1
12032|14032|1
12034|14034|1
12035|14033|1
12036|14035|1
12037|14036|1
12038|14037|1
12039|14038|1
12040|14039|1
12041|14040|1
12042|14041|1
12043|14042|1
12044|14043|1
12045|14044|1
12046|14045|1
12047|14046|1
12048|14047|1
12050|14049|1
12051|14050|1
12053|14052|1
12054|14053|1
12055|14054|1
12056|14055|1
12057|14056|1
12059|14057|1
12060|14058|1
12061|14059|1
12063|14061|1
12065|14063|1
12066|14064|1
12067|14065|1
12068|14066|1
12069|14067|1
12070|14068|1
12071|14069|1
12072|14070|1
12073|14071|1
12074|14072|1
12075|14073|1
12076|14074|1
12077|14075|1
12078|14076|1
12079|14077|1
12080|14078|1
12081|14079|1
12082|14080|1
12083|14081|1
12084|14084|2
12088|14086|2
12089|14085|2
12090|14087|2
12091|14088|2
12092|14089|2
12093|14090|2
12096|14092|2
12097|14093|2
12098|14094|2
12099|14095|2
12100|14096|2
12109|14103|1
12110|14104|1
12111|14105|1
12112|14106|1
12113|14102|1
12114|14101|1
12115|13718|1
12116|13719|1
12117|13720|1
12118|13715|1
12119|13716|1
12120|13717|1
12121|13714|1
12122|13713|1
12123|13712|1
12124|13710|1
12125|13709|1
12126|13705|1
12127|13703|1
12128|13704|1
12129|13702|1
12130|13701|1
12131|13700|1
12132|13699|1
12133|13698|1
12136|13693|1
12134|13697|1
12138|13691|1
12135|13694|1
12137|13692|1
12140|13689|1
12139|13690|1
12141|13687|1
12142|13685|1
12143|13758|1
12145|14108|1
12146|14109|1
12147|14110|1
12148|14111|1
12149|14112|1
12150|14113|1
12151|14114|1
12152|14115|1
12153|13874|1
12154|14116|1
12155|13872|1
12156|14118|1
12157|13929|1
12158|14120|1
12159|13933|2
12160|14121|2
12161|14122|2
12162|14123|2
12163|14124|2
12164|14125|2
12165|14126|2
12166|14127|2
12167|14128|2
12169|14129|2
12170|14130|2
12171|14131|2
12172|14132|2
12173|14133|2
12174|14134|2
12175|14135|2
12176|14136|2
12177|14137|2
12178|14138|2
12179|14139|2
12180|14140|2
12181|14141|2
12182|14142|2
12183|14143|2
12184|14144|2
12185|14145|2
12188|14147|2
12189|14148|2
12190|14149|2
12191|14150|2
12192|14151|2
12218|14174|2
12219|14175|2
12220|14176|2
12221|14177|2
12222|14178|2
12223|14179|2
12224|14180|2
12225|14181|2
12226|14182|2
12227|14183|2
12228|14184|2
12229|14154|1
12230|14155|1
12231|14157|1
12232|14156|1
12233|14158|1
12234|14159|1
12236|14160|1
12237|14161|1
12238|14162|2
12239|14164|1
12240|14165|1
12241|14166|1
12242|14185|1
12243|14167|1
12244|14168|1
12245|14169|1
12246|14170|1
12252|14191|1
12253|14190|1
12254|14189|1
12255|14188|1
12256|14187|1
12257|14186|1
12258|14192|1
12259|14193|1
12260|14194|1
12261|13952|1
12262|14195|1
12263|14196|1
12265|14197|1
12267|14199|1
12268|14200|1
12269|14201|1
12270|14202|1
12271|14203|1
12272|14204|1
12273|14205|1
12274|14206|1
12275|14207|1
12276|14208|1
12277|14209|1
12279|14211|1
12280|14212|1
12282|14213|1
12283|14214|1
12284|14215|1
12285|14216|1
12286|14217|1
12287|14218|1
12288|14219|1
12289|14220|1
12290|14221|2
12291|14222|2
12292|14223|2
12293|14224|1
12294|14233|2
12295|14234|2
12296|14235|2
12297|14236|2
12298|14237|2
12299|14238|2
12300|14239|2
12301|14240|1
12302|14241|1
12304|14243|1
12305|13789|1
12306|13788|1
12307|13787|1
12308|13786|1
12309|14244|1
12310|14245|1
12311|14246|1
12312|14247|1
12313|14248|1
12314|14249|1
12315|14250|1
12316|14251|1
12318|14253|1
12319|14252|1
12321|14255|1
12322|14254|1
12323|14256|1
12324|14257|1
12325|14258|1
12326|14259|1
12327|14260|1
12333|14265|1
12334|14266|1
12335|14267|1
12336|14264|1
12337|14263|1
12338|14262|1
12339|14261|1
12340|14268|1
12341|14269|1
12343|14271|1
12344|14272|2
12345|14273|2
12346|14270|1
12347|14274|2
12348|14275|2
12349|14276|2
12350|14277|2
12351|14278|2
12352|14279|2
12353|14294|2
12354|14295|2
12355|14296|2
12356|14297|2
12358|14299|2
12359|14298|2
12360|14300|2
12361|14301|2
12362|14302|2
12363|14303|2
12364|14304|2
12365|14305|2
12366|14306|2
12367|14307|2
12368|14308|2
12369|14309|2
12370|14310|2
12371|14319|2
12372|14320|2
12373|14321|2
12374|14322|2
12375|14323|2
12376|14324|2
12377|14325|2
12378|14326|2
12379|14327|2
12380|14328|2
12381|14329|2
12382|14330|2
12383|14331|2
12384|14332|2
12385|14333|2
12386|14334|2
12387|14335|2
12388|14336|2
12390|14338|2
12391|14339|2
12392|14340|2
12393|14341|2
12394|14342|2
12395|14343|2
12396|14344|2
12397|14345|2
12398|14346|2
12399|14347|2
12400|14348|2
12401|14349|2
12403|14379|2
